77827800,77043616,75724384,78602688,81444576,77466336,82828888,82215160,77146272,79890808,79085712,78393904,79757240,77754520,79717968,79524464,75855576,75682056,76503648,79759032,77676320,81120696,77967632,79130944,77002384,75851768,78625128,76341640,80689400,80208240,80125040,75416064,79907192,78862736,78364896,76094136,80432376,80605608,76981232,80486976,77608104,85115088,77726384,78420680,80465024,83252120,76265536,82775464,77501488,76588024,77349256,77294648,76972928,80293984,79799472,79126616,76872936,80698728,77405912,79615824,81678984,81161400,76407672,79282624,76309296,76737448,81385776,82589304,78466432,77578912,80772592,80192248,77661008,81530824,76196120,76227784,76558872,76889360,78734856,78819272,81512280,78704968,76687720,79222464,77366944,87269344,76880816,80764664,82384528,77703456,80084048,79330728,76071088,80637272,79441600,78073904,76716568,78057024,78267760,82953504,78885040,76279032,77481896,76762840,81540160,78875112,79318848,75494576,78311696,76905480,76165176,77455240,81255096,78665232,77989824,79086912,78715328,80756048,77067928,76539544,81139880,77081848,79682280,77737384,75389160,77511864,81560232,78838472,77400072,81265280,77008544,82243000,79158648,80051464,77852440,76409552,81178472,78621584,78170800,77773672,81084920,77201544,76408696,76917496,79068520,76770056,79044168,77965136,76210224,80156024,78628600,79020912,80486288,75464000,79909928,78563080,76685104,78368312,81489752,81617184,77730384,78113184,78108176,80221336,85479784,76194648,80360200,78907760,75274392,77619272,77905256,82131696,78341984,77879680,79369744,76399136,78736584,76249736,76794448,79602544,79278224,78866104,78296248,78367192,80720568,80842360,77188192,78393536,77494736,75193440,80339808,76962608,80029112,77201104,79783488,77099120,76781904,77340288,80136584,77651472,81797888,75919968,82154680,79859368,79546344,78883112,78560080,76729736,76154104,77535992,76671792,80492912,83086376,78373112,80746136,76149816,80070712,77750592,80096824,77666848,75907568,80829632,76990200,77787264,76397632,76535912,79176152,76736640,77983680,77678696,77867600,75991240,79430992,77929120,79457032,77047688,78840896,82302336,78711240,80709752,76315352,83759416,80059024,79381024,75614400,78482744,79957464,75909352,76706288,77931592,79726472,78495264,76219736,77071696,81163864,82472296,78306032,76589776,80385848,78059144,79493784,78399872,79973488,78858080,77362328,78153760,78193112,77121712,77164040,79220456,79228824,78248680,77874896,80382864,79488936,80311128,79682328,77238064,75490280,77861472,80461544,79922664,80351200,78891296,76111840,81088928,76367968,78951424,78172360,76408192,82225680,76617712,79598136,76904472,78547784,80140288,78254776,78210392,84295616,79325456,76972816,77984968,82621288,76548128,78445352,77904520,79568864,78240000,76984728,77815936,77848088,76285296,76321176,78290776,79809800,78291480,79411448,76205368,78142432,76725152,79528392,78116944,78836608,75792440,79678064,76062640,75447368,79693072,82650336,79021976,79303944,79683888,78527352,81416208,77521808,78039872,75564984,77128768,84203784,76670232,80317824,79408208,77408096,79644648,79655424,79705624,76522912,81498696,79667616,77078440,80146320,79464232,76233864,79734840,77753568,82662016,77331400,78951808,79975232,76131208,80161640,79994448,76220800,75617576,80273416,78657560,80229856,76255936,80266544,78413080,75667000,76870448,77076208,76981440,77229280,78512344,81118208,78999752,78746904,78117016,79776256,78914824,80071480,75229312,79600600,79289120,77469848,81946336,78382720,77294632,77749872,79527224,78929856,79201672,76924872,77778128,84792000,79889896,78265912,76235488,75890704,80487696,78167416,76578952,79795464,78992320,79461512,81535920,75245000,78152176,77032680,76852224,79170568,77681312,79618432,75492584,80853064,80709720,77315200,78526656,77897912,75692288,76691584,76324968,77256672,75699208,78369224,80760528,80361056,76633792,81266264,79133792,77988000,78224048,80094320,81601024,80178224,76281816,78082752,78441256,76675072,80890568,76223304,80306208,78186744,78139144,80497808,77439104,78045312,77495248,76302736,80577544,81479776,76854544,79376736,78369904,76846920,78312704,81988896,76594568,75880912,77246568,75922072,82364624,80033928,81127576,81522504,76571256,79153552,79457280,77404152,76984904,78874952,80046720,75409160,76995944,77928264,79478152,76614840,77948392,81283896,78410904,80490896,77902040,76239840,81313080,79235120,77444400,77235880,78128040,77029736,78927160,77277784,77968232,77632776,77499752,78301496,79162672,75904616,78016824,81556936,78655776,78593232,79667672,79813952,77471000,78543944,77356216,78203824,75264368,76862352,81988720,78697344,77311648,79694136,80106704,80306224,79630672,77272920,80856320,80418600,83244656,77842264,77306504,81554456,81074680,77768784,82880720,78328536,79370728,79005840,81067736,76568776,77401912,77289784,81561680,80191664,78617000,78078376,76605744,79476904,79357368,80370008,80631208,77836720,78502200,83998056,81454104,82673312,77177680,79360744,79302136,82781808,77031216,78815536,77300312,78062880,79081512,78561224,80986176,78610808,80218472,79781712,79190984,77009728,77835384,75655984,83271104,79142168,77758416,81322440,78217576,80318624,78020960,79230888,76149720,77478728,78290664,78637912,76478160,77726176,78117896,81330672,80447920,77854728,78530560,78923672,82114976,77576072,79030464,81567648,76084640,77092184,75358424,75991304,76709936,80937184,77593624,78847800,79712792,79020664,78369912,76526496,78671000,80418144,79316232,78933472,80747584,76430976,78883816,77960648,81071040,77272152,80918480,77717800,82183048,77651072,78466736,79190456,81443712,76604080,80542256,76391048,78262472,78180440,77906584,82974320,78453504,78530440,77336760,76303136,78109848,78124776,77735424,79470456,77111824,78214680,77773576,78125040,77519552,77136888,77232272,80603312,78241120,78585040,79049840,80247800,79948008,81314776,77205416,79174752,79023096,78891672,78529960,76533776,80162616,77456800,76563336,80695632,77972312,79050904,79482288,76464912,77229616,78576368,77835696,76552208,77223872,76413864,80460736,78212640,77887840,76854224,79859040,78867408,78597096,76554584,76832416,80327528,76636880,77609368,79784552,77186824,77750568,77489304,81148280,78667408,76513864,77849184,76573920,79241888,78611592,83319672,77591432,76630616,77821080,77133952,76896944,76522424,78542848,81214808,77394816,82756584,79464752,79688488,76845800,80072520,77301120,78655592,79394808,76435456,78154344,79290912,76286064,79149920,78459360,83073600,77570072,77807560,75459344,78474936,78312984,81397160,76593248,77668616,76655240,81802336,77050768,83043944,80486592,76412600,76052568,78429960,78930024,80759056,79495776,77796488,77887544,80202224,78650248,81079248,81600704,78097344,77199488,77911832,79536656,75659344,79881248,78364232,84287792,81008560,80088840,82252264,78555504,78448328,78587272,76690112,77557576,81436520,79907440,78380048,77345896,81549328,77239288,76498264,77948720,76575840,80103392,77852096,77236576,77198304,75617240,78572968,80073496,79551208,76966728,78037040,76903904,79534648,78041264,80217376,76663208,79537648,78175816,76125984,80861368,77600688,76150064,78275144,76363744,77723088,76635200,76734472,79947056,80371760,79110640,77761696,78370088,81071448,76937376,78253640,79752680,76387984,78437712,77549576,77802736,82718720,81999416,76367096,75541128,81028464,76822176,78332152,77741920,78564360,78080184,78206336,79114512,77963856,76809088,76940480,76692192,78608120,78271120,78648360,78955584,78585768,79998536,77745888,78970792,77714872,77146056,78341752,76906080,83016024,76540248,77306368,75678848,80232632,80100552,77342696,78757712,80741544,78723440,76492456,77549960,78318296,80200576,75937200,78836504,77845864,76340880,77240792,79253712,78682464,78772360,75575864,80750792,77579848,78278944,76001352,79715856,77430232,75833824,83732592,76856568,76612392,76726224,79307584,80386072,79723624,80070216,76500008,77466864,77233080,79346448,81718872,79203664,81552128,80042304,75929320,77497776,78671064,78475016,77663880,79424888,77877416,79237920,78546272,77498600,82137600,78775880,77878624,81147296,76886392,78099568,75914152,78824792,77656024,78357656,79725312,79236424,77084496,78483296,75971936,79133768,77959040,78774320,78323528,76146392,77185360,77507488,76575752,82797104,80024912,77180496,79338328,76301712,77666384,75639616,81873496,77666040,76334096,80490600,76226464,76976720,79877576,80102744,76788800,79802032,77666792,76544976,83148144,81775352,77353624,77635040,76784608,77670080,77308840,77587096,80070928,80447664,76922400,78794968,79088336,79486464,79330544,77035264,76757528,79463976,81958856,81428832,77804232,79536904,80852048,78973632,78407104,77780384,79897528,76157056,77105016,77348112,79933432,78935488,79312744,77075080,77646856,77673224,80069800,77377480,77345808,78823600,75934432,78328568,78262624,82139376,80944552,76653320,80292040,79361560,76420560,80574496,80065016,77333520,75777752,81993616,77916664,77240208,77455352,77705504,75572656,79460328,79255840,81391048,76158296,78097664,76213896,78120744,80458520,80473544,78254608,79559736,78329096,81007136,79323784,81148384,81720808,76978840,76632016,82996576,76199456,80433512,76593600,77916880,81131936,77784592,76469472,76734848,79751832,77550664,78162664,79808776,77648712,81189560,78588080,78936128,77024976,75620840,81207816,79204712,79830128,79443304,76623720,78111520,77404416,81913656,78214912,76806496,78179080,79001368,82309448,76463656,78330648,77466184,77347056,76752928,80196160,76118656,76803520,83438600,76862264,77646552,80402392,77340960,77817568,78719456,79275200,75528112,79718080,80604784,79933840,79301648,77532680,77749200,80816840,77377704,80402544,77138872,77536408,81288360,76499968,77932032,79203008,81294432,79292328,79372792,77288160,81890568,77071096,77410192,76965184,79752224,78759840,78170136,79138128,81642960,78479936,76253944,77511416,76430816,77516344,82498288,80048544,80701816,77024168,79250320,79274000,79109096,77150352,79027976,78642456,79083600,78127072,75433208,77733304,81765928,77536128,78302000,76802336,78731776,80185008,78044120,77256200,77860528,75780296,77684496,77436640,76862448,81054552,78565000,83679424,78245144,78816208,76833664,79570928,77623816,78641968,81154392,77616320,80054680,78082400,79573752,77075152,78634216,75885984,80324264,78973248,78306736,77600480,78455928,80331280,78049552,75260016,77108032,77035672,79729400,76642904,77874128,78260976,77094232,77752904,81264144,81792352,78605992,77565872,78783936,79937712,81772008,79050224,77653256,77608288,77465472,77578504,76820536,79850792,77531200,78678792,78397096,78620920,78166800,80663408,80594048,78284280,75549840,81007432,75897208,77845240,77118968,79876128,80741792,76618776,78217224,81602328,79105944,80936112,77447328,76336000,79146800,79485344,82981768,77985976,77298416,79408136,81354352,79425456,77284136,81926112,77448328,80452592,79750112,81885720,78768592,79006096,76797656,81767272,77796288,77907576,77633496,81197224,76972640,81139720,75911624,78177296,78200792,77424248,79487472,79608200,78239472,79354528,80811352,79679856,78286248,79139752,77248464,77154856,77926872,76996184,76708512,78845032,81864472,76736176,82403216,79157008,77433248,76338384,82665168,81854672,79871584,78106672,78809616,77790600,78259568,76521960,78729424,81598760,78628152,77052944,75623776,82592720,78521584,77512504,78167192,77549376,78696104,80180608,80668784,76137608,80536384,77120592,79431440,76127320,78803040,79887624,76114360,78555376,77479432,79167384,76859552,78352144,77967016,79884024,80002304,81147528,79276872,79300432,78534648,78206808,76336752,77608640,75545224,75835520,77700664,77012992,81912016,78891192,78113176,79979640,78527216,80456472,79485416,77962632,78576936,76014552,77518976,75856968,77574488,77360752,76983688,76139240,79370312,83043960,81917864,78262856,78340904,79234896,78050864,80186136,76073232,79346024,79348904,78395352,78710848,78048728,79858400,76663744,77925272,79821888,79651760,80723864,79010688,77794168,77288112,78921632,78986120,79924256,76051888,78550160,77397808,75956784,77828352,77348912,77581384,80672736,78326552,77828624,78626096,82194728,77796792,76421400,78992280,77887336,78396232,80015744,80946904,77344560,79073480,77876168,78998952,75824848,81117672,78660880,80519024,78005424,80241144,79331360,77135168,79431680,79710672,78258544,78781784,78506816,79110472,78943960,78858496,79178208,77068176,77282944,78503416,78587448,80443048,80308896,78891424,76878272,79269744,78440168,76934912,77060888,80711808,79676376,78902544,80992664,77870600,80146184,80357360,80988336,80525008,76465080,75929848,75957992,80105848,79982600,80005592,78438312,82881256,78972336,79681488,79755304,78114808,78947424,81201904,78097848,79462152,77490808,78347504,79510680,76683920,79617688,79201536,79274848,79698184,77710944,75808016,77676568,75664192,78857920,81873912,76081920,75921432,76566720,77102584,77177096,81898304,80165880,78349288,81193696,79441456,81448304,79019760,77440848,79012760,76286064,76871504,77089560,77771064,79061144,76222440,75556800,76425536,77791904,75439800,80099344,77964128,77832480,78334640,80019048,77222104,78831800,85412136,78454528,78074936,77420720,82163992,78945720,75595008,77187696,80235664,77362392,79231400,76788600,79928944,80101232,77307648,77905192,78322096,76926576,83200536,80031248,76918504,75504432,78414728,76969968,77107392,79515632,78913824,82305568,78334408,79852176,78433336,78600512,79505096,82227328,76733016,81987192,76248384,78620632,79093728,76410256,79657376,81752792,81840872,76308440,79360520,80796912,83934352,79426336,76868856,75415992,81435600,76700448,76616384,75995448,76919488,76769080,79401616,76246832,77094688,77290848,79645248,77542688,79595088,77983768,77094256,75623264,76904456,76291208,77002112,76548840,79622296,79465648,76711192,78708656,81192344,79107528,75412976,77568592,78170560,77713968,78788560,79290896,76618000,79145408,75948432,79808360,75522784,79836720,77961240,77493056,78938672,76645680,77970992,77593280,81787816,76523656,78191192,76587624,79098192,79321352,76729832,75446016,76725704,79594872,77047728,75276816,78845760,75584064,76778496,79753472,78059152,77203000,78610344,77468304,77610864,77543272,81910168,80997624,79578120,77409976,75748832,82553768,81015352,78400488,80087016,80385040,79522816,79075264,77914512,78927168,76227512,84701984,75682848,78506112,76845200,75610960,79212776,78488720,76387000,77785840,81887536,77669216,81155336,77047880,78114136,78982256,78980816,78357392,80217488,76672744,76829560,78798256,77491920,79045832,79533288,78011904,77303400,80506792,77741616,79124592,75901736,75261600,79368864,80084144,79068952,76146968,76161104,80866032,79660272,79169008,76316656,80642384,77360152,78795824,80008160,80918936,77451032,76036176,77077240,83770248,80335320,81550824,78310296,78608544,78938072,81022304,78432376,81718848,77618184,76701928,78810352,75742576,83810224,80162312,75669080,81391400,76788560,77286992,78470064,83036688,76324024,80420232,76687976,81656160,81210256,75546688,81656104,77202704,76690592,80757440,76721512,77307328,78490472,79456784,81697072,76493304,78188872,79582392,79189216,76229888,76107704,76955688,79518544,77077192,78535504,78955664,81366088,80275688,78417320,76769536,78647344,75861560,75747448,77510464,79864880,79065328,77851432,81534344,78042216,76309464,81354832,75991032,86041392,77209576,77439072,77331376,79010040,79433184,79325152,84129288,77873520,79020072,77134072,78888840,77630712,79571112,78194544,75602328,75993056,81475040,75893520,80773408,78266424,77768248,78840320,76712096,77651536,80965368,78088232,76234304,78981304,79513984,80748184,78340072,78042008,76216960,78396784,76015624,76719032,75688760,76492016,80896664,77034224,78744016,77334000,77909032,79641992,76261456,77188800,80240000,78089520,76799536,75994136,76329776,77032536,81039680,76219328,79379056,78875424,76434200,77372160,81031528,78544440,81432624,83964792,80442128,78925376,77589920,76426296,76388992,78788536,76376480,77010176,81187584,77560288,78153008,79882720,78366432,78211896,78956200,77799768,79448856,75907840,77370904,79123664,78959664,79665840,78754248,81508968,78422232,81873664,80805720,79448744,78003368,76639736,76476312,78723808,75844768,77241368,77396976,78314528,77322976,78342024,76454920,80563264,76690344,82135192,79151904,78257512,76286192,75503752,77455752,77314120,77183088,76482944,79907680,76940624,77461264,79708368,77366848,75417128,78795816,76429768,80281936,76748648,80310200,78054256,77829560,78182208,79857400,75311960,77000496,76581728,81378984,78016632,82951000,77957488,80035432,78221240,79714552,78906464,81933168,76264112,79711656,85124112,79664032,76467944,79337240,78410800,76307448,78567704,77945072,79756848,76591864,78441312,79257016,77154552,79614840,77798448,80564656,79678136,82537728,78801000,80474128,77604016,77865984,78496080,78605664,77407704,78783632,79138960,79216464,77185192,75964080,77449784,76080072,77691320,78560008,77009544,80698184,79336584,80978176,79714912,77350952,81289672,76763240,78200992,78891384,80691272,80679960,80522632,82596280,78043168,78240792,77577816,76772064,78705296,77844008,78579504,76689792,75751144,77348840,77653608,77148608,77739024,80098992,77853016,78510040,79670648,78012912,75917080,77468920,77341504,80454912,75237768,78447536,76647440,77691232,78523664,79049544,78799072,75653392,82216712,76538552,81148736,78461480,76612928,78463600,79746640,76138680,77217600,81094704,84775200,79828184,78483528,78884952,76820752,81187336,78788608,80014120,79255472,76888304,77210208,81338496,81780088,77829392,78135704,80313640,77024616,82276672,75788248,79229904,78142528,79131064,78718792,77167944,75165544,76757040,77321784,77861584,78698832,78582640,77502256,79949160,78852288,75481680,78044504,77014672,82966448,75352704,77559240,78488376,84384480,77331496,78923560,78939208,76069096,78515216,75317712,78418776,79694512,76687664,80573920,80672144,78317976,79305896,80050296,78630248,75492408,79428840,76147040,81379656,81477304,77073168,77637328,77081280,78746376,75952160,77197176,76986680,76668680,80716792,77327664,78686744,79465656,77112296,78372648,77677784,77620720,78478288,78446464,78277496,77693616,80691848,76687944,76131584,77922280,76348976,78850864,78933408,79635256,80861728,78280232,79202112,77011120,77446328,81122744,76940784,78171512,77880664,76943760,77684608,81383888,79623264,79877928,75833752,81976184,75653112,81660048,80061056,76337760,80044568,78362392,78163552,80313808,76305800,79959200,78869584,79153176,79406064,78591096,76461936,76068552,76830464,80307768,79756880,80056008,81684280,76039288,78816432,78496656,79787128,77748808,82309888,78693224,79604616,80999136,77639800,81106960,76856216,80876632,79352752,79022360,77189760,75596800,78937248,78391656,83163016,77953016,78140064,78822296,76777120,75429984,76875096,79023440,80661160,77099496,78671352,80843544,76100296,77434848,79150448,77201136,79372016,76213488,79845440,80926136,78251808,79437584,78131768,79248840,77786000,79886240,78845224,78136360,79945336,78365344,78098984,77921824,77862544,80876304,78114112,75616632,77029752,84728632,81899848,82087984,79470376,77756152,77139224,75744896,80468880,78098672,80266744,77758648,78136992,77738968,76273616,84192072,79396528,77244040,77748680,81482488,76181176,77817088,78520048,76122912,76269192,80740376,80652600,79050544,77846808,78155824,76053280,78122256,77390168,77846880,77980672,80031200,81006568,78556944,77968016,77416096,78979008,76777944,80464568,79275960,80651664,77516856,78394048,76856248,78491960,79241632,78189200,77131120,76736512,76357840,80125832,77831856,76802144,75745352,81246528,78980080,79135400,76430936,77859608,77061576,78392616,78549856,75959320,78326192,81485216,80715144,76947816,79932368,83560648,78698576,78668712,79451016,76189304,75831456,79841752,78312768,79493456,76857312,78383584,76399728,78381544,78519176,76775792,77617304,80240192,80146504,77650632,81105800,79238968,77360192,76556744,76755328,77749392,80013488,84442232,78393312,78372488,77946512,79029168,81040480,78441888,75213328,80179616,78113544,82094768,79418640,76751032,77310440,78568880,81127992,76985304,79418304,79313624,79301376,80622120,79653088,77787032,78183048,82384336,79621080,78785224,76811480,77800112,77518944,77308216,77696184,78360168,76745848,78432296,79861896,78892784,77824232,75888816,78971192,79034408,79925600,76809024,77005544,77638272,82092328,76655544,77584432,76970504,81698648,78170976,76130464,76041216,78203584,81120536,78553520,75334208,77473328,75676552,77563728,76354176,77881856,78012680,76917120,79417064,79390920,78486968,78971688,78394992,80695968,75632096,78030224,75570880,78197840,80611848,79613248,77636720,77930256,81062384,79496744,79633472,75321888,80407712,77000000,80290032,81136536,77841848,77305880,80134424,77389032,77603888,77856384,78893072,78718560,75764392,79434920,76282680,76994456,81062200,77115064,77008784,77683080,76832632,80064360,76413192,76569648,78070336,76156432,77862024,75283696,80268256,78705200,77965136,82595184,78285624,81334072,77722152,77280712,80844664,78029368,75770200,76961328,77872880,78396088,79745416,75763144,81353416,80518816,79412704,86965528,80116080,80780056,79627264,82252136,76487600,75986944,81789280,75999032,81424648,78328280,77035272,79530840,79504776,78051248,79004488,76993936,77095528,81059008,77105984,77870464,75888480,77957584,79623064,77273568,76259056,78649264,76882608,79110064,81424744,79193464,78950808,80405680,77345080,78995664,78193816,77695584,79384712,84042376,79751640,77345064,76190672,76794256,76048744,78212344,79571552,75634040,77369088,78889144,77815688,80230968,76453536,78529080,80911616,80221128,77674312,76298712,78178944,80216720,77041208,76543176,78124720,76797056,76255360,79133624,77922600,78398248,83806104,78095640,77514344,77205848,80433480,80805768,75921632,77018744,75401216,77968832,76910472,78553744,76989560,78784152,80240824,77771544,81966792,78708040,82547520,77058448,77271680,78888376,75715456,78753184,78247376,76643600,80473408,75671992,77826704,77677968,78737048,82428728,82166712,77558488,77105168,78478744,78855288,78197200,80469576,80846792,77867776,77124672,76552304,82123088,81365656,76255072,78808848,79773312,80236288,75984616,79274336,78077408,77603264,77827880,78178544,81418184,79261376,81640848,79624680,78372776,82689248,78247856,78653032,76200800,75229344,78749264,79167064,79657256,78025376,79416488,77126048,81372344,79499656,78332424,76280568,79703432,76555536,76906032,78797376,76097360,76175056,76597896,79273544,76166640,79859976,79265944,79660584,77286072,76166384,76903200,79629168,76808160,77815528,76684016,78732968,82494888,77738664,79955088,77121136,77278968,76029840,80870656,80786080,78772288,78061544,77501744,78469048,78799688,81651736,77827832,79829776,78585680,76741840,75818456,78263280,80471392,79448336,80860648,76204560,75667912,82753704,79565040,80764672,78818696,76479744,79977680,77644392,75561448,80831336,78034280,76175184,76554464,78315776,79178776,77347424,77985544,77493056,79880248,81599856,76285536,77262000,76247544,79287576,78955088,76591624,76430720,76289808,78224712,76824296,77341320,81019464,79247816,78278736,79975208,76339424,77771112,77270792,76325712,77781632,80988296,79437088,78889776,76336008,77296488,78728448,78273648,77215952,77613008,79111088,80092416,76286224,77590432,78730528,76241240,79723016,77750640,78784856,78786904,79509712,78278544,75612176,77041632,80721744,79012160,78404904,81335128,78743624,78286240,77817216,78957744,78227240,80543528,79966944,79135688,77816336,77891256,78237768,77207904,77709792,77025488,81104384,78753568,79683384,77217888,78171760,81939872,76250984,77247688,78645464,78931128,77505744,75525816,75205720,77431936,80000248,77340712,78223168,79002352,80635088,79815144,81470688,80925256,78347896,79328248,79725376,78419096,83287936,76642528,76086792,75756432,81374952,76872984,81728608,76725616,81673672,78860776,83696656,77240264,77963768,79491472,77949808,76937456,79822760,76955832,78784552,79902424,78156112,80604688,80816440,77659800,77598776,78401472,79615552,77470688,82218296,79031096,77009344,80033936,82377160,77094312,76987336,78589168,76521712,77239232,79228656,78517512,79627112,76526664,79489504,80032776,80099056,80354312,78318904,77662800,79972288,76059520,80084600,80268656,75924776,77930632,78920384,77039592,83364072,79493592,80027800,76690584,76144536,80026392,75966408,77563568,85126528,79345144,76498408,76750032,78769344,78396200,75314928,81593392,80619104,79942888,76609784,76575248,78618992,79340320,77814240,79658288,79023064,79086528,80429128,78086792,79112160,79701672,80270208,79379824,79041448,80250512,77746936,77937688,78179392,76275112,78421864,76476680,75571392,75826216,79294328,79507824,79640568,79722184,76014240,77531600,77769336,78474976,76671664,81094880,75838256,80881096,79276552,78873000,79798952,79095936,76613424,81877168,81215872,78329064,78124232,78763872,75750208,80012136,78864104,77267592,77261920,76067672,75513200,80503048,78914848,78154160,75714248,80633152,80282040,76461280,81090616,75816520,77902072,78120960,82822440,75355496,81178464,75550792,77644720,77303696,76458784,81796880,79395408,78482608,77947232,76170048,79103400,78609816,76412392,75553696,79429624,76360808,78727336,76911544,78087456,79494920,79171640,77678360,78992216,78778752,76738792,78124232,80190720,79787816,78725176,81190632,78131056,75781040,77598608,81236784,76452488,79965752,75532440,76389640,79042728,79622368,79506888,77726312,80121152,77253968,78917736,76966960,76579544,77261872,80634184,81819648,77013904,79303904,82857944,79326888,79897928,75981376,76986456,78512280,77273656,76570344,80336432,79071152,77115624,78496232,77475856,76405304,78061256,78655456,75581464,78167488,81265728,79273600,77369512,78868424,76439184,78534024,79133968,78389520,80469392,80860624,81341400,78262920,78684920,77125584,80195640,79509928,77007096,78115848,79832816,76520280,81280272,78777944,79246616,76811096,76515008,78828640,77972472,80657544,78043168,77248688,75850688,79261576,78313000,80685120,78320760,79569944,79973904,77215104,76296072,77884136,77766592,75907624,78189920,77499160,82643152,80159784,80205232,77852560,76635304,80346528
